week,date,ID,room,sex,totalmass,originalmass,bagmass,mass,SVL,deltalizardmass,percentofstartweight,percentgrowthrate,notes,pregnant,eggorplug,treat,deltastartmass,weeklymeanmass,weeklymeanSVL,weeklyMi,percentMi,percent1stMi,
5,9/12/2018,70,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
5,9/12/2018,73,B,f,10.05,1.9,7.75,2.3,47.9,0.05,1.210526316,1.022222222,,n,n,0.02,0.4,3.930327869,51.3,3.011482042,0.97826664,1.034324753,
5,9/12/2018,74,B,f,10.6,2.6,7.8,2.8,47.1,0.15,1.076923077,1.056603774,,n,n,2,0.2,3.930327869,51.3,3.917051432,0.840614889,0.942430341,
5,9/12/2018,75,B,f,10.45,2.45,7.8,2.65,43.2,0.25,1.081632653,1.104166667,,y,y,0.02,0.2,3.930327869,51.3,5.206914709,1.34391032,1.188549328,
5,9/12/2018,76,B,f,10.3,2.5,7.75,2.55,46.9,-0.25,1.02,0.910714286,,y,y,0,0.05,3.930327869,51.3,3.627479127,0.931660037,1.015699474,
5,9/12/2018,77,B,f,10.35,2.6,7.75,2.6,45,0.1,1,1.04,,n,n,0,0,3.930327869,51.3,4.351390618,1.051089953,1.178341591,
5,9/12/2018,78,B,f,10.2,2.3,7.8,2.4,45.4,0.25,1.043478261,1.11627907,,n,n,0.02,0.1,3.930327869,51.3,3.879362667,1.215169633,0.942302996,
5,9/12/2018,79,B,f,10.2,2.9,7.8,2.4,48.3,-0.15,0.827586207,0.941176471,,n,n,0.2,-0.5,3.930327869,51.3,3.041367097,1.078346906,0.708020775,
5,9/12/2018,80,A,f,10.1,2.5,7.8,2.3,45.3,-0.3,0.92,0.884615385,,y,y,0,-0.2,3.930327869,51.3,3.750082812,0.820259347,0.944930603,
5,9/12/2018,81,A,f,10.55,2.5,7.75,2.8,43.5,0,1.12,1,,n,n,0.02,0.3,3.930327869,51.3,5.3540199,1.096868437,0.987416244,
5,9/12/2018,82,A,f,9.6,1.5,7.8,1.8,42.2,-0.2,1.2,0.9,,n,n,0.02,0.3,3.930327869,51.3,3.877784073,0.850954107,1.425372693,
6,9/19/2018,2,A,m,12.95,5.15,7.8,5.15,55.8,-0.35,1,0.936363636,,n,n,0.2,0,3.978333333,51.30166667,3.686270695,1.232459821,1.222159671,
6,9/19/2018,3,A,m,12.2,3.95,7.8,4.4,54.8,0.1,1.113924051,1.023255814,,n,n,2,0.45,3.978333333,51.30166667,3.384364031,1.095296613,1.100831142,
6,9/19/2018,4,A,m,12.8,4.8,7.75,5.05,57.1,0.4,1.052083333,1.086021505,,n,n,0.02,0.25,3.978333333,51.30166667,3.298226248,1.088048213,1.230194245,
6,9/19/2018,5,A,m,11.4,3.75,7.8,3.6,51.3,0.05,0.96,1.014084507,,n,n,2,-0.15,3.978333333,51.30166667,3.600465325,1.014215584,1.102620772,
6,9/19/2018,6,A,m,13.2,5.85,7.75,5.45,58.7,-0.2,0.931623932,0.96460177,,n,n,0.2,-0.4,3.978333333,51.30166667,3.188876051,0.997593306,1.00711258,
6,9/19/2018,7,A,m,13.65,5.95,7.75,5.9,59.5,0.1,0.991596639,1.017241379,,n,n,2,-0.05,3.978333333,51.30166667,3.271184696,1.142991804,0.904131327,
6,9/19/2018,8,A,m,14.5,6.05,7.75,6.75,62.4,-0.05,1.115702479,0.992647059,,n,n,0,0.7,3.978333333,51.30166667,3.096949543,0.934850629,0.986244946,
6,9/19/2018,9,A,m,13.6,6.3,7.75,5.85,63,-0.3,0.928571429,0.951219512,,n,n,0.2,-0.45,3.978333333,51.30166667,2.583761542,0.835185447,0.908911588,
6,9/19/2018,10,A,m,13.4,5.4,7.75,5.65,63.4,0.3,1.046296296,1.056074766,,n,n,2,0.25,3.978333333,51.30166667,2.433378872,0.963766662,0.667009563,
6,9/19/2018,11,A,m,12.05,4.6,7.75,4.3,56.3,0.05,0.934782609,1.011764706,,n,n,0.02,-0.3,3.978333333,51.30166667,2.970541387,1.155529577,0.824405426,
6,9/19/2018,12,A,m,11.65,3.2,7.75,3.9,53.2,-0.1,1.21875,0.975,,n,n,0,0.7,3.978333333,51.30166667,3.37509405,0.924046865,1.257640488,
6,9/19/2018,13,A,m,13.3,4.75,7.75,5.55,56.7,0.6,1.168421053,1.121212121,,n,n,2,0.8,3.978333333,51.30166667,3.727589645,1.077800455,1.04898496,
6,9/19/2018,14,A,m,14.95,6.5,7.75,7.2,61.7,0.2,1.107692308,1.028571429,,n,n,0.02,0.7,3.978333333,51.30166667,3.455050517,1.013149114,1.191925779,
6,9/19/2018,15,A,f,10.95,3.1,7.75,3.2,48.9,0.1,1.032258065,1.032258065,,n,n,0,0.1,3.978333333,51.30166667,3.87248089,1.076980599,0.982658037,
6,9/19/2018,16,A,m,14.55,6.45,7.8,6.75,62.4,-0.1,1.046511628,0.98540146,,n,n,2,0.3,3.978333333,51.30166667,3.096949543,1.001134698,0.973398684,
6,9/19/2018,17,A,m,13.8,5.3,7.75,6.05,55.3,0.3,1.141509434,1.052173913,,n,n,0.02,0.75,3.978333333,51.30166667,4.488352353,1.239069138,1.199746571,?
6,9/19/2018,18,A,f,10,2.15,7.75,2.25,44,-0.4,1.046511628,0.849056604,,y,n,0.2,0.1,3.978333333,51.30166667,4.14431734,0.870831622,1.041542063,
6,9/19/2018,19,A,m,13.5,5.2,7.8,5.7,58.8,0.2,1.096153846,1.036363636,,n,n,0.2,0.5,3.978333333,51.30166667,3.31264662,1.016032852,1.065768733,
6,9/19/2018,21,A,m,13.3,5.55,7.8,5.5,59.1,0.2,0.990990991,1.037735849,,n,n,0.2,-0.05,3.978333333,51.30166667,3.13234948,1.00369098,0.859913283,
6,9/19/2018,22,A,m,12.1,5.35,7.75,4.35,57.6,-0.2,0.813084112,0.956043956,,n,n,0.02,-1,3.978333333,51.30166667,2.744194312,0.869267521,0.611689751,
6,9/19/2018,23,A,f,10.3,2.5,7.8,2.5,47.3,0.15,1,1.063829787,,y,n,2,0,3.978333333,51.30166667,3.453481654,0.818307164,1.023413608,
6,9/19/2018,24,A,m,13.3,5.15,7.75,5.55,56.1,0.15,1.077669903,1.027777778,,n,n,0.2,0.4,3.978333333,51.30166667,3.888738886,0.893879144,0.882669497,
6,9/19/2018,25,A,m,12.1,4,7.75,4.35,57.1,0,1.0875,1,,n,n,0.02,0.35,3.978333333,51.30166667,2.841046372,0.787424529,0.977207625,
6,9/19/2018,26,B,f,10.7,2.25,7.75,2.95,47.4,0.15,1.311111111,1.053571429,,n,n,0,0.7,3.978333333,51.30166667,4.041012831,0.980950448,1.097191189,
6,9/19/2018,27,A,f,10.7,2.6,7.75,2.95,45.2,0.25,1.134615385,1.092592593,,n,n,0,0.35,3.978333333,51.30166667,4.882054901,0.895384034,1.454248016,
6,9/19/2018,28,A,m,13.5,5.4,7.75,5.75,56.7,0.2,1.064814815,1.036036036,,n,n,0.2,0.35,3.978333333,51.30166667,3.8619172,0.975190278,1.025680797,
6,9/19/2018,30,A,m,12.8,4.7,7.75,5.05,55.6,0.2,1.074468085,1.041237113,,n,n,0.02,0.35,3.978333333,51.30166667,3.66669862,1.135999633,0.969963661,
6,9/19/2018,32,A,m,14.3,6.2,7.8,6.5,60.4,0.25,1.048387097,1.04,,n,n,0.2,0.3,3.978333333,51.30166667,3.394906246,1.136468804,1.039183067,
6,9/19/2018,33,A,m,14.25,5.95,7.8,6.45,60.2,0.2,1.084033613,1.032,,n,n,2,0.5,3.978333333,51.30166667,3.413537852,0.884815974,1.133108692,
6,9/19/2018,34,A,m,14.35,6.15,7.75,6.6,59.2,0.35,1.073170732,1.056,,n,n,2,0.45,3.978333333,51.30166667,3.733622987,1.249856622,0.940343053,
6,9/19/2018,35,A,m,15,6.4,7.75,7.25,61.4,0.2,1.1328125,1.028368794,,n,n,0.02,0.85,3.978333333,51.30166667,3.547163603,1.059393179,0.931196876,
6,9/19/2018,36,A,m,13.25,5.65,7.75,5.5,58.6,0.1,0.973451327,1.018518519,,n,n,0,-0.15,3.978333333,51.30166667,3.240035161,1.032684119,1.024119794,
6,9/19/2018,37,A,m,13.75,6,7.75,6,58.9,-0.05,1,0.991735537,,n,n,0,0,3.978333333,51.30166667,3.463503403,0.878174644,1.071000598,
6,9/19/2018,38,A,m,13.3,5.65,7.75,5.55,57.3,-0.65,0.982300885,0.89516129,,n,n,0,-0.1,3.978333333,51.30166667,3.574710655,1.138829928,1.327207525,
6,9/19/2018,40,B,m,14.8,6.4,7.75,7.05,64.5,0.2,1.1015625,1.02919708,,n,n,0,0.65,3.978333333,51.30166667,2.835505115,0.939780525,0.93403108,
6,9/19/2018,41,B,f,10.05,2.25,7.75,2.3,41.5,-0.1,1.022222222,0.958333333,,y,n,0.02,0.05,3.978333333,51.30166667,5.346458589,1.133758029,1.032809697,
6,9/19/2018,42,B,f,10,1.85,7.8,2.2,41.7,-0.1,1.189189189,0.956521739,,y,y,2,0.35,3.978333333,51.30166667,5.017119649,1.225493837,1.374202711,
6,9/19/2018,43,B,f,9.4,2.05,7.8,1.6,43.6,-0.1,0.780487805,0.941176471,,n,n,2,-0.45,3.978333333,51.30166667,3.056112114,0.974591231,0.969610213,
6,9/19/2018,44,B,m,12.5,4.35,7.75,4.75,55.3,0,1.091954023,1,,n,n,0,0.4,3.978333333,51.30166667,3.523913004,0.996530926,1.029157264,
6,9/19/2018,45,B,m,11.3,3.4,7.75,3.55,51.9,-0.2,1.044117647,0.946666667,,n,n,0,0.15,3.978333333,51.30166667,3.389954979,0.946260671,1.000620066,
6,9/19/2018,48,B,f,9.15,1.2,7.75,1.4,37.3,-0.05,1.166666667,0.965517241,,n,n,0.02,0.2,3.978333333,51.30166667,4.97530202,1.011892072,1.220215749,
6,9/19/2018,49,B,f,8.8,1.4,7.8,1,37.9,0.05,0.714285714,1.052631579,,n,n,0.02,-0.4,3.978333333,51.30166667,3.335186,1.32036969,0.872671828,
6,9/19/2018,52,B,f,9.3,1.85,7.75,1.55,38.8,0.15,0.837837838,1.107142857,,n,n,0.2,-0.3,3.978333333,51.30166667,4.708716383,0.971300585,1.319337573,
6,9/19/2018,53,B,f,10.15,2.2,7.8,2.35,45.8,-0.3,1.068181818,0.886792453,,y,n,0.2,0.15,3.978333333,51.30166667,3.690323326,0.824833793,1.187438388,
6,9/19/2018,54,B,f,9.9,1.75,7.8,2.1,40.8,-0.45,1.2,0.823529412,,y,y,0.2,0.35,3.978333333,51.30166667,5.22335242,0.93323095,1.260603734,
6,9/19/2018,55,B,f,10.25,2.95,7.75,2.5,45.8,0.1,0.847457627,1.041666667,,n,n,0.2,-0.45,3.978333333,51.30166667,3.925875879,1.003257236,1.312045167,
6,9/19/2018,56,B,f,10.55,2.65,7.8,2.75,45.2,0.05,1.037735849,1.018518519,,n,n,2,0.1,3.978333333,51.30166667,4.551068128,1.255951858,0.967801922,
6,9/19/2018,60,B,f,9.7,1.55,7.75,1.95,42.1,0.15,1.258064516,1.083333333,,n,n,0.2,0.4,3.978333333,51.30166667,4.281264465,1.384290576,1.075676391,
6,9/19/2018,62,B,f,8.65,0.95,7.75,0.9,33.1,-0.05,0.947368421,0.947368421,,n,n,0,-0.05,3.978333333,51.30166667,5.144381767,1.087714449,1.13635035,
6,9/19/2018,63,A,f,9.3,1.25,7.8,1.5,37.2,0.1,1.2,1.071428571,,y,n,2,0.25,3.978333333,51.30166667,5.387918023,0.885590734,1.318601756,
6,9/19/2018,64,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,
6,9/19/2018,66,B,f,9.9,1.85,7.75,2.15,44.4,0.1,1.162162162,1.048780488,,n,n,0.2,0.3,3.978333333,51.30166667,3.820084122,0.889404904,1.727285242,
6,9/19/2018,67,A,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
6,9/19/2018,70,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
6,9/19/2018,73,B,f,10.05,1.9,7.75,2.3,45.6,0,1.210526316,1,,y,n,0.02,0.4,3.978333333,51.30166667,3.67524041,1.220409207,1.262299451,
6,9/19/2018,74,B,f,10.05,2.6,7.75,2.3,49,-0.5,0.884615385,0.821428571,,y,n,2,-0.3,3.978333333,51.30166667,2.760816109,0.704819979,0.664243734,
6,9/19/2018,75,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
6,9/19/2018,76,B,f,10.75,2.5,7.75,3,44.9,0.45,1.2,1.176470588,,n,n,0,0.5,3.978333333,51.30166667,5.098091324,1.405408865,1.427473045,
6,9/19/2018,77,B,f,10.25,2.6,7.75,2.5,47.4,-0.1,0.961538462,0.961538462,,y,n,0,-0.1,3.978333333,51.30166667,3.424587145,0.78700982,0.927366403,
6,9/19/2018,78,B,f,9.7,2.3,7.75,1.95,43.3,-0.45,0.847826087,0.8125,,y,y,0.02,-0.35,3.978333333,51.30166667,3.828364789,0.986854057,0.929915535,
6,9/19/2018,79,B,f,10.25,2.9,7.75,2.5,47.4,0.1,0.862068966,1.041666667,,n,n,0.2,-0.4,3.978333333,51.30166667,3.424587145,1.126002563,0.797233207,
6,9/19/2018,80,A,f,10.1,2.5,7.75,2.35,44.5,0.05,0.94,1.02173913,,y,n,0,-0.15,3.978333333,51.30166667,4.138236764,1.103505435,1.042736057,
6,9/19/2018,81,A,f,10.7,2.5,7.8,2.9,44.6,0.1,1.16,1.035714286,,y,n,0.02,0.4,3.978333333,51.30166667,5.06135968,0.945338227,0.933442322,
6,9/19/2018,82,A,f,9.55,1.5,7.75,1.8,43.1,0,1.2,1,,n,n,0.02,0.3,3.978333333,51.30166667,3.599566059,0.928253351,1.323106978,
7,9/26/2018,2,A,m,13,5.15,7.75,5.25,58.1,0.1,1.019417476,1.019417476,,n,n,0.2,0.1,3.929166667,52.09666667,3.420185215,0.927817162,1.133940717,
7,9/26/2018,3,A,m,12.05,3.95,7.75,4.3,53.1,-0.1,1.088607595,0.977272727,,n,n,2,0.35,3.929166667,52.09666667,3.989485967,1.178799305,1.297658985,
7,9/26/2018,4,A,m,12.55,4.8,7.75,4.8,60,-0.25,1,0.95049505,,n,n,0.02,0,3.929166667,52.09666667,2.755630553,0.835488637,1.027813313,
7,9/26/2018,5,A,m,11.25,3.75,7.75,3.5,50.5,-0.1,0.933333333,0.972222222,,n,n,2,-0.25,3.929166667,52.09666667,3.955348123,1.098565815,1.211301486,
7,9/26/2018,6,A,m,13.15,5.85,7.75,5.4,57.5,-0.05,0.923076923,0.990825688,,n,n,0.2,-0.45,3.929166667,52.09666667,3.664357989,1.149106434,1.157279546,
7,9/26/2018,7,A,m,13.75,5.95,7.75,6,60.5,0.1,1.008403361,1.016949153,,n,n,2,0.05,3.929166667,52.09666667,3.334032273,1.019212482,0.921501934,
7,9/26/2018,8,A,m,14.35,6.05,7.75,6.6,64.2,-0.15,1.090909091,0.977777778,,n,n,0,0.55,3.929166667,52.09666667,2.904490295,0.93785522,0.924954971,
7,9/26/2018,9,A,m,13.6,6.3,7.75,5.85,62.6,0,0.928571429,1,,n,n,0.2,-0.45,3.929166667,52.09666667,2.842812767,1.100261275,1.000040222,
7,9/26/2018,10,A,m,13.45,5.4,7.75,5.7,62.1,0.05,1.055555556,1.008849558,,n,n,2,0.3,3.929166667,52.09666667,2.858587467,1.174739988,0.783562806,
7,9/26/2018,11,A,m,12.35,4.6,7.75,4.6,58.8,0.3,1,1.069767442,,n,n,0.02,0,3.929166667,52.09666667,2.858984472,0.962445595,0.793445371,
7,9/26/2018,12,A,m,11.65,3.2,7.75,3.9,53.4,0,1.21875,1,,n,n,0,0.7,3.929166667,52.09666667,3.539153995,1.048608999,1.318773133,
7,9/26/2018,13,A,m,12.95,4.75,7.75,5.2,58.7,-0.35,1.094736842,0.936936937,,n,n,2,0.45,3.929166667,52.09666667,3.25358267,0.872838209,0.915594154,
7,9/26/2018,14,A,m,15,6.5,7.75,7.25,64.9,0.05,1.115384615,1.006944444,,n,n,0.02,0.75,3.929166667,52.09666667,3.057446929,0.88492105,1.054760211,
7,9/26/2018,15,A,f,10.9,3.1,7.75,3.15,48.4,-0.05,1.016129032,0.984375,,n,n,0,0.05,3.929166667,52.09666667,4.206343116,1.086214041,1.067376957,
7,9/26/2018,16,A,m,13.85,6.45,7.75,6.1,62,-0.65,0.945736434,0.903703704,,n,n,2,-0.35,3.929166667,52.09666667,3.078623147,0.994082436,0.967638536,
7,9/26/2018,17,A,m,13.3,5.3,7.75,5.55,57.6,-0.5,1.047169811,0.917355372,,n,n,0.02,0.25,3.929166667,52.09666667,3.740520311,0.833383838,0.999849402,?
7,9/26/2018,18,A,f,10,2.15,7.75,2.25,44.7,0,1.046511628,1,,n,n,0.2,0.1,3.929166667,52.09666667,4.106592256,0.990897154,1.032061066,
7,9/26/2018,19,A,m,13.55,5.2,7.75,5.8,59.2,0.1,1.115384615,1.01754386,,n,n,0.2,0.6,3.929166667,52.09666667,3.510047521,1.059590087,1.129277985,
7,9/26/2018,21,A,m,12.85,5.55,7.75,5.1,58,-0.4,0.918918919,0.927272727,,n,n,0.2,-0.45,3.929166667,52.09666667,3.345030331,1.067898187,0.918299836,
7,9/26/2018,22,A,m,11.9,5.35,7.75,4.15,60.3,-0.2,0.775700935,0.954022989,,n,n,0.02,-1.2,3.929166667,52.09666667,2.336237728,0.851338303,0.520754915,
7,9/26/2018,23,A,f,10.3,2.5,7.75,2.55,46.7,0.05,1.02,1.02,,n,n,2,0.05,3.929166667,52.09666667,3.918756807,1.134726401,1.16129444,
7,9/26/2018,24,A,m,13.25,5.15,7.75,5.5,57.2,-0.05,1.067961165,0.990990991,,n,n,0.2,0.35,3.929166667,52.09666667,3.809720969,0.979680323,0.864733938,
7,9/26/2018,25,A,m,11.75,4,7.75,4,56.3,-0.35,1,0.91954023,,n,n,0.02,0,3.929166667,52.09666667,2.948853057,1.037946119,1.014288862,
7,9/26/2018,26,B,f,11.15,2.25,7.75,3.4,48.5,0.45,1.511111111,1.152542373,,n,n,0,1.15,3.929166667,52.09666667,4.503509098,1.114450581,1.222765358,
7,9/26/2018,27,A,f,10.35,2.6,7.75,2.6,43.5,-0.35,1,0.881355932,,n,n,0,0,3.929166667,52.09666667,5.280904955,1.081697167,1.573055959,
7,9/26/2018,28,A,m,13.25,5.4,7.75,5.5,54.3,-0.25,1.018518519,0.956521739,,n,n,0.2,0.1,3.929166667,52.09666667,4.673878312,1.210248193,1.241328332,
7,9/26/2018,30,A,m,12.7,4.7,7.75,4.95,57.1,-0.1,1.053191489,0.98019802,,n,n,0.02,0.25,3.929166667,52.09666667,3.452403373,0.941556351,0.913275445,
7,9/26/2018,32,A,m,13.95,6.2,7.75,6.2,61.5,-0.3,1,0.953846154,,n,n,0.2,0,3.929166667,52.09666667,3.230245938,0.951497834,0.988780437,
7,9/26/2018,33,A,m,14,5.95,7.75,6.25,61.6,-0.2,1.050420168,0.968992248,,n,n,2,0.3,3.929166667,52.09666667,3.235575298,0.947865657,1.074034814,
7,9/26/2018,34,A,m,13.75,6.15,7.75,6,58.9,-0.6,0.975609756,0.909090909,,n,n,2,-0.15,3.929166667,52.09666667,3.704295408,0.992145008,0.932956666,
7,9/26/2018,35,A,m,15.05,6.4,7.75,7.3,63.1,0.05,1.140625,1.006896552,,n,n,0.02,0.9,3.929166667,52.09666667,3.43826921,0.969300995,0.902610058,
7,9/26/2018,36,A,m,13.25,5.65,7.75,5.5,58.4,0,0.973451327,1,,n,n,0,-0.15,3.929166667,52.09666667,3.511272914,1.083714447,1.109853416,
7,9/26/2018,37,A,m,13.8,6,7.75,6.05,65,0.05,1.008333333,1.008333333,,n,n,0,0.05,3.929166667,52.09666667,2.535998659,0.732206198,0.784193276,
7,9/26/2018,38,A,m,13.45,5.65,7.75,5.7,63.6,0.15,1.008849558,1.027027027,,n,n,0,0.05,3.929166667,52.09666667,2.602697215,0.728086121,0.966321379,
7,9/26/2018,40,B,m,14.55,6.4,7.75,6.8,60.6,-0.25,1.0625,0.964539007,,n,n,0,0.4,3.929166667,52.09666667,3.754129666,1.323972102,1.236631092,
7,9/26/2018,41,B,f,9.95,2.25,7.75,2.2,44.2,-0.1,0.977777778,0.956521739,,y,y,0.02,-0.05,3.929166667,52.09666667,4.196785018,0.784965402,0.810719879,
7,9/26/2018,42,B,f,9.9,1.85,7.75,2.15,44.6,-0.05,1.162162162,0.977272727,,n,n,2,0.3,3.929166667,52.09666667,3.958761028,0.789050552,1.084315408,
7,9/26/2018,43,B,f,9.15,2.05,7.75,1.4,44.2,-0.2,0.682926829,0.875,,n,n,2,-0.65,3.929166667,52.09666667,2.670681375,0.873882003,0.847324915,
7,9/26/2018,44,B,m,12.25,4.35,7.75,4.5,56.4,-0.25,1.034482759,0.947368421,,n,n,0,0.15,3.929166667,52.09666667,3.294408196,0.93487217,0.962130484,
7,9/26/2018,45,B,m,11.3,3.4,7.75,3.55,53,0,1.044117647,1,,n,n,0,0.15,3.929166667,52.09666667,3.318130461,0.978812545,0.979419474,
7,9/26/2018,48,B,f,9.3,1.2,7.75,1.55,40.8,0.15,1.291666667,1.107142857,,n,n,0.02,0.35,3.929166667,52.09666667,4.049597403,0.813940016,0.993182426,
7,9/26/2018,49,B,f,8.5,1.4,7.75,0.75,38.1,-0.25,0.535714286,0.75,,n,n,0.02,-0.65,3.929166667,52.09666667,2.56434186,0.768875217,0.670975741,
7,9/26/2018,52,B,f,9.25,1.85,7.75,1.5,38.3,-0.05,0.810810811,0.967741935,,n,n,0.2,-0.35,3.929166667,52.09666667,5.024256291,1.067011874,1.407748856,
7,9/26/2018,53,B,f,10.25,2.2,7.75,2.5,47.1,0.15,1.136363636,1.063829787,,y,y,0.2,0.3,3.929166667,52.09666667,3.71530441,1.006769348,1.195476572,
7,9/26/2018,54,B,f,9.85,1.75,7.75,2.1,42.4,0,1.2,1,,n,n,0.2,0.35,3.929166667,52.09666667,4.716936088,0.903047642,1.13838523,
7,9/26/2018,55,B,f,10.6,2.95,7.75,2.85,46.6,0.35,0.966101695,1.14,,n,n,0.2,-0.1,3.929166667,52.09666667,4.416832241,1.125056517,1.476124965,
7,9/26/2018,56,B,f,10.65,2.65,7.75,2.9,45.9,0.15,1.094339623,1.054545455,,y,n,2,0.25,3.929166667,52.09666667,4.769703283,1.048040405,1.014295518,
7,9/26/2018,60,B,f,9.75,1.55,7.75,2,40.9,0.05,1.290322581,1.025641026,,n,n,0.2,0.45,3.929166667,52.09666667,5.175268342,1.208817718,1.30029668,
7,9/26/2018,62,B,f,8.6,0.95,7.75,0.85,32.7,-0.05,0.894736842,0.944444444,,n,n,0,-0.1,3.929166667,52.09666667,5.298351373,1.029929662,1.170360932,
7,9/26/2018,63,A,f,9.3,1.25,7.75,1.55,39.3,0.05,1.24,1.033333333,,n,n,2,0.3,3.929166667,52.09666667,4.691697587,0.870781175,1.148213587,
7,9/26/2018,64,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,
7,9/26/2018,66,B,f,9.95,1.85,7.75,2.2,46.9,0.05,1.189189189,1.023255814,,n,n,0.2,0.35,3.929166667,52.09666667,3.324592557,0.870293023,1.503244294,
7,9/26/2018,67,A,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
7,9/26/2018,70,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,
7,9/26/2018,73,B,f,10.05,1.9,7.75,2.3,47,0,1.210526316,1,,n,n,0.02,0.4,3.929166667,52.09666667,3.446744129,0.937828208,1.183820032,
7,9/26/2018,74,B,f,10.05,2.6,7.75,2.3,45.6,0,0.884615385,1,,n,y,2,-0.3,3.929166667,52.09666667,3.881600636,1.405961311,0.933900991,
7,9/26/2018,75,B,f,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.02,NA,NA,NA,NA,NA,NA,
7,9/26/2018,76,B,f,10.55,2.5,7.75,2.8,47.6,-0.2,1.12,0.933333333,,y,n,0,0.3,3.929166667,52.09666667,3.992023491,0.783042758,1.117772431,
7,9/26/2018,77,B,f,10.3,2.6,7.75,2.55,48.3,0.05,0.980769231,1.02,,y,y,0,-0.05,3.929166667,52.09666667,3.432919513,1.002433101,0.929622779,
7,9/26/2018,78,B,f,9.95,2.3,7.75,2.2,42.4,0.25,0.956521739,1.128205128,,y,y ,0.02,-0.1,3.929166667,52.09666667,4.941552093,1.290773572,1.200310396,
7,9/26/2018,79,B,f,10.5,2.9,7.75,2.75,47.6,0.25,0.948275862,1.1,,n,n,0.2,-0.15,3.929166667,52.09666667,3.920737358,1.14487884,0.912735429,
7,9/26/2018,80,A,f,10.25,2.5,7.75,2.5,45.5,0.15,1,1.063829787,,n,n,0,0,3.929166667,52.09666667,4.255683008,1.028380745,1.072329683,
7,9/26/2018,81,A,f,10.8,2.5,7.75,3.05,47.5,0.15,1.22,1.051724138,,n,n,0.02,0.55,3.929166667,52.09666667,4.384535326,0.866276179,0.808618848,
7,9/26/2018,82,A,f,9.75,1.5,7.75,2,42,0.2,1.333333333,1.111111111,,n,n,0.02,0.5,3.929166667,52.09666667,4.662784751,1.29537413,1.71391855,
8,10/3/2018,2,A,m,12.9,5.15,7.75,5.15,58.7,-0.1,1,0.980952381,,n,n,0.2,0,4.05,52.04561404,3.163578918,0.924972982,1.048864527,
8,10/3/2018,3,A,m,12.15,3.95,7.75,4.4,54.8,0.1,1.113924051,1.023255814,,n,n,2,0.45,4.05,52.04561404,3.570649064,0.89501482,1.161424023,
8,10/3/2018,4,A,m,12.9,4.8,7.75,5.15,60.2,0.35,1.072916667,1.072916667,,n,n,0.02,0.35,4.05,52.04561404,2.856256417,1.036516457,1.065345414,
8,10/3/2018,5,A,m,11.15,3.75,7.75,3.4,53.9,-0.1,0.906666667,0.971428571,,n,n,2,-0.35,4.05,52.04561404,2.950530931,0.74595986,0.903582287,
8,10/3/2018,6,A,m,13.4,5.85,7.75,5.65,57.1,0.25,0.965811966,1.046296296,,n,n,0.2,-0.2,4.05,52.04561404,3.881753588,1.059327064,1.225937543,
8,10/3/2018,7,A,m,13.75,5.95,7.75,6,59.1,0,1.008403361,1,,n,n,2,0.05,4.05,52.04561404,3.585731005,1.07549379,0.991069608,
8,10/3/2018,8,A,m,14.45,6.05,7.75,6.7,64.9,0.1,1.107438017,1.015151515,,n,n,0,0.65,4.05,52.04561404,2.740561386,0.94356018,0.872750679,
8,10/3/2018,9,A,m,13.8,6.3,7.75,6.05,62.1,0.2,0.96031746,1.034188034,,n,n,0.2,-0.25,4.05,52.04561404,2.958626533,1.040739146,1.040781007,
8,10/3/2018,10,A,m,13.25,5.4,7.75,5.5,61.4,-0.2,1.018518519,0.964912281,,n,n,2,0.1,4.05,52.04561404,2.816025221,0.985110742,0.771896137,
8,10/3/2018,11,A,m,12.25,4.6,7.75,4.5,54.5,-0.1,0.97826087,0.97826087,,n,n,0.02,-0.1,4.05,52.04561404,3.733897856,1.306022433,1.036257453,
8,10/3/2018,12,A,m,12.05,3.2,7.75,4.3,53.7,0.4,1.34375,1.102564103,,n,n,0,1.1,4.05,52.04561404,3.788160334,1.070357588,1.41155883,
8,10/3/2018,13,A,m,12.95,4.75,7.75,5.2,56.7,0,1.094736842,1,,n,n,2,0.45,4.05,52.04561404,3.675764752,1.129759138,1.034400861,
8,10/3/2018,14,A,m,14.95,6.5,7.75,7.2,59.8,-0.05,1.107692308,0.993103448,,n,n,0.02,0.7,4.05,52.04561404,4.102498727,1.341805376,1.415282922,
